std,memory-size 
1.590990258,20.0
0.517395206,20.0
0.185194633,20.0
0.509774656,20.0
2.571297386,20.0
1.634202339,20.0
2.98214599,20.0
0.541613705,20.0
0.854420694,20.0
1.933720585,20.0
0.509116882,20.0
2.967075513,20.0
2.216507795,20.0
0.093391462,20.0
0.09166199,20.0
1.29850518,20.0
0.808122036,20.0
5.656854249,20.0
0.694915285,20.0
1.402228702,20.0
0.011785113,20.0
0.683922952,20.0
1.414213562,20.0
4.175297184,20.0
2.850524212,20.0
2.806669993,20.0
0.674965564,20.0
2.121320344,20.0
2.786832608,20.0
0.040991697,20.0
2.131421869,20.0
0.68718828,20.0
0.677643999,20.0
3.458042752,20.0
2.71376116,20.0
1.508494467,20.0
0.790843111,20.0
0.615274732,20.0
5.493675762,20.0
0.537043125,20.0
0.866205807,20.0
3.649020179,20.0
0.586381233,20.0
0.579316399,20.0
4.065863992,20.0
2.969848481,20.0
1.53754614,20.0
2.218852313,20.0
1.301719302,20.0
4.782902048,20.0
1.233508496,20.0
0.178719296,20.0
2.275039209,20.0
0.547437508,20.0
0.541613705,20.0
4.034230267,20.0
4.404685991,20.0
2.259825796,20.0
2.662473492,20.0
1.935615532,20.0
0.51618795,20.0
0.889134269,20.0
4.381289076,20.0
0.562939379,20.0
4.059064888,20.0
2.619662266,20.0
1.194076546,20.0
2.319574581,20.0
2.998656535,20.0
1.232571453,20.0
4.024080409,20.0
0.216591266,20.0
1.616244071,20.0
3.003639425,20.0
0.17367535,20.0
1.93070895,20.0
4.71810904,20.0
4.436037414,20.0
1.593986473,20.0
1.580591629,20.0
4.042293766,20.0
3.307623456,20.0
0.475268492,20.0
3.736743153,20.0
0.199586591,20.0
1.204909955,20.0
3.299831646,20.0
1.870770697,20.0
3.756504775,20.0
2.324133916,20.0
0.50041403,20.0
4.706848192,20.0
0.24105913,20.0
0.239246655,20.0
3.746610557,20.0
0.20951312,20.0
1.897749817,20.0
1.883897629,20.0
3.745616355,20.0
2.314630111,20.0
0.893985002,20.0
4.026998194,20.0
3.296511895,20.0
2.343836464,20.0
0.923167187,20.0
2.321260882,20.0
1.90821967,20.0
4.002128177,20.0
2.570428705,20.0
4.470433476,20.0
3.73823785,20.0
1.203486376,20.0
4.005387754,20.0
3.979208749,20.0
0.261721341,20.0
2.367667222,20.0
2.352489868,20.0
1.175508725,20.0
2.57333164,20.0
0.25349111,20.0
3.76534361,20.0
0.474332499,20.0
0.471404521,20.0
2.576818577,20.0
0.250074349,20.0
3.059843889,20.0
1.635716891,20.0
1.888440865,20.0
2.580097958,20.0
1.158985671,20.0
2.362568539,20.0
2.348752349,20.0
1.632101117,20.0
3.298469205,20.0
2.576469536,20.0
0.250517831,20.0
3.06145095,20.0
3.044154617,20.0
1.894887273,20.0
4.696927167,20.0
0.954594155,20.0
0.949320154,20.0
3.053768846,20.0
0.479132464,20.0
6.102638959,20.0
1.849944228,20.0
3.786442764,20.0
3.062868945,20.0
0.936540364,20.0
2.585242253,20.0
5.385176381,20.0
3.083874077,20.0
3.067812233,20.0
2.348473817,20.0
1.884403123,20.0
5.39214248,20.0
1.143636988,20.0
3.786790123,20.0
2.36059385,20.0
0.465482353,20.0
4.684582425,20.0
3.254098371,20.0
3.0944673,20.0
3.079223619,20.0
0.454073472,20.0
3.970145879,20.0
2.543524878,20.0
1.69090752,20.0
3.090192616,20.0
1.146933966,20.0
3.252691193,20.0
1.126008903,20.0
3.101930691,20.0
1.679793574,20.0
0.968141528,20.0
2.555451019,20.0
3.247453365,20.0
0.28675298,20.0
3.100890288,20.0
2.382852989,20.0
0.443548799,20.0
3.257170603,20.0
1.834655432,20.0
3.101123013,20.0
3.791228769,20.0
1.66248661,20.0
2.568737466,20.0
4.669396762,20.0
0.279121098,20.0
0.981921207,20.0
0.273619581,20.0
1.839702058,20.0
3.94394903,20.0
1.001481707,20.0
3.109456743,20.0
1.68802938,20.0
1.839676117,20.0
5.352529812,20.0
1.007181508,20.0
4.523708236,20.0
3.096538446,20.0
0.437173902,20.0
2.547921955,20.0
2.53743668,20.0
2.402424269,20.0
3.096839087,20.0
2.380017946,20.0
1.855081758,20.0
4.664623766,20.0
0.988245622,20.0
0.984292639,20.0
0.276081532,20.0
1.133615633,20.0
4.650694403,20.0
1.110770101,20.0
3.823922554,20.0
3.104640711,20.0
1.837927353,20.0
5.35263389,20.0
3.218837433,20.0
3.133026969,20.0
3.121023034,20.0
1.700294932,20.0
1.123842717,20.0
1.824014083,20.0
1.000622804,20.0
3.110206519,20.0
0.423734401,20.0
2.535558271,20.0
2.526132404,20.0
2.414638712,20.0
1.701231075,20.0
1.694976549,20.0
2.538332035,20.0
3.233594149,20.0
1.709912762,20.0
3.112807026,20.0
1.692461357,20.0
1.13187956,20.0
3.241539689,20.0
2.525381361,20.0
1.711148083,20.0
1.000480871,20.0
2.406161944,20.0
1.830012268,20.0
3.232842582,20.0
1.107635797,20.0
1.010152545,20.0
3.120599718,20.0
0.413498429,20.0
5.344751946,20.0
0.311029787,20.0
3.83339053,20.0
1.001533496,20.0
0.293425263,20.0
5.345247871,20.0
2.508317974,20.0
3.137935143,20.0
3.12740516,20.0
1.70746186,20.0
3.23147799,20.0
5.33501495,20.0
1.025538974,20.0
3.136473643,20.0
1.716594752,20.0
0.403398623,20.0
2.516468251,20.0
3.213074787,20.0
1.026223153,20.0
3.137357272,20.0
0.396892193,20.0
3.919781642,20.0
3.90721824,20.0
3.153741427,20.0
2.438842815,20.0
0.388347534,20.0
2.50172589,20.0
1.08408169,20.0
2.443743247,20.0
4.550753046,20.0
1.012046581,20.0
4.630337863,20.0
1.796314742,20.0
1.733834584,20.0
1.728483243,20.0
2.428095901,20.0
1.104040956,20.0
1.100664684,20.0
1.097308999,20.0
0.315941328,20.0
1.724911997,20.0
0.395210739,20.0
2.508951169,20.0
3.206400119,20.0
0.328148357,20.0
1.737160839,20.0
1.731990717,20.0
0.388174346,20.0
4.617114397,20.0
0.373369067,20.0
1.037783188,20.0
1.034739835,20.0
0.378364155,20.0
3.902487279,20.0
3.186091601,20.0
3.87371541,20.0
1.747330341,20.0
1.742294807,20.0
3.198235844,20.0
3.894152531,20.0
1.757665428,20.0
2.457750066,20.0
1.040571911,20.0
1.077686822,20.0
3.895079727,20.0
1.768762878,20.0
1.761808188,20.0
2.461999241,20.0
0.365404342,20.0
3.890072125,20.0
2.468981178,20.0
2.473894362,20.0
1.761906952,20.0
1.063582101,20.0
3.176152712,20.0
1.757111919,20.0
1.77356291,20.0
2.473910373,20.0
1.058738686,20.0
2.466250481,20.0
3.164780621,20.0
1.074954783,20.0
1.777271076,20.0
2.477717327,20.0
1.054988192,20.0
3.16783838,20.0
1.043734744,20.0
1.779958449,20.0
2.480485693,20.0
0.358217683,20.0
1.758462916,20.0
3.869600102,20.0
0.372064039,20.0
1.781613692,20.0
2.48223943,20.0
2.461098927,20.0
5.275822616,20.0
0.325232576,20.0
3.907311698,20.0
3.191978169,20.0
1.753262198,20.0
5.980568096,20.0
1.028190983,20.0
2.500962916,20.0
3.905239482,20.0
0.368769612,20.0
3.158767414,20.0
4.561462133,20.0
3.208630268,20.0
3.200588589,20.0
1.781909089,20.0
4.570625379,20.0
3.853907855,20.0
1.093120409,20.0
3.911840733,20.0
2.49146019,20.0
2.452232384,20.0
2.446207243,20.0
1.792030421,20.0
3.198404756,20.0
3.190603769,20.0
3.165636198,20.0
4.56873362,20.0
1.736092678,20.0
1.795094751,20.0
1.790769222,20.0
0.329756528,20.0
2.445198989,20.0
2.439349231,20.0
0.388149307,20.0
3.208917917,20.0
1.790441398,20.0
0.330094872,20.0
4.561925309,20.0
0.318531592,20.0
1.798546895,20.0
2.49977186,20.0
3.149688754,20.0
2.436875005,20.0
3.136653158,20.0
3.925264853,20.0
1.094292861,20.0
1.091759776,20.0
4.554551531,20.0
1.722147161,20.0
2.514699288,20.0
2.50893163,20.0
1.092212992,20.0
1.732250174,20.0
0.388183905,20.0
1.023697772,20.0
0.315873097,20.0
1.095855532,20.0
0.387871214,20.0
1.024030766,20.0
1.021729574,20.0
0.31391736,20.0
1.097834689,20.0
1.021201088,20.0
3.841054431,20.0
1.106229275,20.0
1.103776439,20.0
3.923503998,20.0
1.023978032,20.0
3.843919683,20.0
3.835471508,20.0
1.817388481,20.0
3.930090206,20.0
1.804820583,20.0
1.726942705,20.0
3.83989726,20.0
0.401869798,20.0
1.812152444,20.0
3.219397613,20.0
1.095710723,20.0
0.317817887,20.0
3.139493413,20.0
2.511970343,20.0
2.506602885,20.0
1.026737139,20.0
2.435757189,20.0
1.724980237,20.0
1.80671775,20.0
3.214121733,20.0
1.796110896,20.0
2.441379202,20.0
2.436250255,20.0
0.391354697,20.0
3.213045876,20.0
0.383815789,20.0
2.439518395,20.0
3.140083336,20.0
0.311009622,20.0
2.512205459,20.0
3.212660768,20.0
0.383441409,20.0
2.439954881,20.0
3.140599523,20.0
1.805440675,20.0
1.801748567,20.0
0.386744117,20.0
1.02537684,20.0
2.434631885,20.0
1.098668954,20.0
1.096444928,20.0
1.094229888,20.0
0.386342616,20.0
4.554222951,20.0
1.722330373,20.0
3.926639059,20.0
0.0,5.0
0.0,5.0
0.0,5.0
4.596194078,5.0
10.60660172,5.0
11.1369318,5.0
9.475230868,5.0
2.121320344,5.0
9.091372901,5.0
6.717514421,5.0
2.199887764,5.0
0.070710678,5.0
7.135350247,5.0
1.355287997,5.0
3.970676541,5.0
5.656854249,5.0
2.639865316,5.0
0.176776695,5.0
2.16291486,5.0
3.378399066,5.0
3.49831776,5.0
6.682159082,5.0
0.976480793,5.0
1.092801389,5.0
3.750740318,5.0
2.239171474,5.0
1.244507935,5.0
7.99574591,5.0
0.471404521,5.0
0.227284323,5.0
0.463276857,5.0
4.549053626,5.0
3.718013075,5.0
8.043339636,5.0
3.685526253,5.0
2.204509377,5.0
2.141523394,5.0
7.542472333,5.0
7.338621729,5.0
5.247476639,5.0
5.112925956,5.0
3.606244584,5.0
3.518287399,5.0
8.300086741,5.0
4.653749281,5.0
0.980307128,5.0
5.106882309,5.0
2.228923549,5.0
2.8735616,5.0
3.417682776,5.0
1.269906056,5.0
1.93747258,5.0
6.419420386,5.0
0.054392829,5.0
2.134661981,5.0
1.374929852,5.0
4.126932305,5.0
1.275317587,5.0
7.778174593,5.0
0.694915285,5.0
3.487594463,5.0
0.648181216,5.0
7.708623106,5.0
7.584290476,5.0
6.453752368,5.0
5.656854249,5.0
4.873597507,5.0
2.1641753,5.0
5.614638919,5.0
4.138654396,5.0
4.980491241,5.0
3.515330855,5.0
2.071524091,5.0
0.648181216,5.0
4.940061074,5.0
2.78064964,5.0
4.930891287,5.0
2.074800161,5.0
2.047854704,5.0
1.323558847,5.0
4.278443562,5.0
3.526695071,5.0
4.897369188,5.0
2.74219459,5.0
2.010568679,5.0
0.589255651,5.0
5.706767669,5.0
4.242640687,5.0
4.892853819,5.0
4.138181731,5.0
5.490008829,5.0
2.2627417,5.0
4.335885537,5.0
6.387018861,5.0
4.174210999,5.0
3.43022013,5.0
3.39411255,5.0
1.259533954,5.0
6.451438158,5.0
2.886150127,5.0
2.042752923,5.0
4.822468248,5.0
3.374509589,5.0
1.55979437,5.0
2.244892402,5.0
3.623922254,5.0
0.612825877,5.0
4.809660276,5.0
1.962716953,5.0
1.944543648,5.0
2.27701358,5.0
2.256313456,5.0
2.235986308,5.0
4.791911133,5.0
1.245258845,5.0
2.636143702,5.0
0.190611393,5.0
2.993012324,5.0
2.967431022,5.0
3.367745856,5.0
3.339445471,5.0
1.207974085,5.0
0.496727904,5.0
3.71520858,5.0
2.983645686,5.0
4.054459044,5.0
4.022023371,5.0
0.482628438,5.0
0.222710797,5.0
3.728883416,5.0
2.99835201,5.0
3.33971972,5.0
5.419352735,5.0
0.23570226,5.0
1.637510441,5.0
4.432609673,5.0
1.592299715,5.0
1.928945705,5.0
8.232374569,5.0
3.760988242,5.0
1.627871726,5.0
0.212132034,5.0
4.423178589,5.0
2.285647976,5.0
8.964927233,5.0
1.630273968,5.0
1.189890032,5.0
1.627314236,5.0
5.127726726,5.0
5.795408957,5.0
8.993069465,5.0
1.909188309,5.0
1.896544678,5.0
2.586522173,5.0
7.265175556,5.0
8.623029448,5.0
4.078409435,5.0
4.75483983,5.0
5.427157142,5.0
1.177019516,5.0
6.559638379,5.0
6.518640639,5.0
3.359855203,5.0
2.636373431,5.0
4.025736767,5.0
1.892804128,5.0
5.146880268,5.0
2.304486558,5.0
0.520803198,5.0
2.626396616,5.0
3.313778525,5.0
0.220450938,5.0
3.73402002,5.0
0.197332125,5.0
1.912866899,5.0
1.198830462,5.0
1.895046174,5.0
1.181189737,5.0
3.044154617,5.0
0.488618731,5.0
1.189045481,5.0
0.927095558,5.0
1.890826973,5.0
3.286880972,5.0
3.060265414,5.0
0.472685511,5.0
0.233154128,5.0
2.341816007,5.0
0.922642003,5.0
7.522412566,5.0
2.364505215,5.0
0.461480215,5.0
0.459064088,5.0
5.170718337,5.0
5.143927051,5.0
7.544902253,5.0
3.285326891,5.0
3.268565019,5.0
0.437903692,5.0
8.710269896,5.0
6.555839253,5.0
4.030508653,5.0
5.417634045,5.0
4.687207822,5.0
2.372116837,5.0
4.471410528,5.0
5.153256249,5.0
1.908501798,5.0
4.010354402,5.0
4.694781081,5.0
2.364916938,5.0
3.057395035,5.0
1.635393883,5.0
1.62767976,5.0
3.306471146,5.0
3.291020346,5.0
0.9471942,5.0
0.942809042,5.0
2.346160749,5.0
1.631535371,5.0
4.006938427,5.0
2.580939751,5.0
0.950274724,5.0
0.945994207,5.0
4.461431575,5.0
1.190085967,5.0
4.704617117,5.0
1.867888267,5.0
1.660299182,5.0
0.949011733,5.0
2.352905534,5.0
1.638643106,5.0
3.296770577,5.0
3.986619266,5.0
3.071210569,5.0
0.462339049,5.0
0.243726167,5.0
1.650914561,5.0
0.939825469,5.0
6.809616565,5.0
3.07695001,5.0
1.160833632,5.0
0.451844167,5.0
7.296056333,5.0
2.336653273,5.0
7.531846411,5.0
2.571559763,5.0
1.152641542,5.0
1.147974977,5.0
5.899209396,5.0
6.579784787,5.0
5.419266371,5.0
3.989096423,5.0
4.677567477,5.0
0.433207712,5.0
6.611726793,5.0
6.585798452,5.0
5.413786293,5.0
3.279654798,5.0
4.675675072,5.0
1.840115716,5.0
5.915220189,5.0
7.301351629,5.0
3.99704253,5.0
3.277426488,5.0
4.673868686,5.0
2.542916085,5.0
5.215577085,5.0
4.491584648,5.0
1.160921581,5.0
3.974518413,5.0
3.255310107,5.0
0.425307769,5.0
3.803298606,5.0
1.67581717,5.0
0.44387725,5.0
3.964940569,5.0
0.427850842,5.0
0.982801844,5.0
1.134423109,5.0
1.687932316,5.0
3.091066786,5.0
5.375018095,5.0
0.280836736,5.0
1.833980132,5.0
0.28632845,5.0
4.513078017,5.0
1.678760505,5.0
6.782804769,5.0
0.417389419,5.0
1.12060521,5.0
0.412072572,5.0
5.931435233,5.0
3.797066551,5.0
6.786294432,5.0
2.535001862,5.0
3.231118444,5.0
1.81076669,5.0
8.061493472,5.0
5.920239661,5.0
4.670688605,5.0
3.950369884,5.0
5.34676091,5.0
1.013831908,5.0
6.648670692,5.0
4.512457748,5.0
4.664586373,5.0
2.534954702,5.0
4.641108026,5.0
1.012448346,5.0
5.238082272,5.0
4.516359441,5.0
3.956160126,5.0
2.533799299,5.0
3.935399402,5.0
1.011117658,5.0
5.941941745,5.0
2.398792625,5.0
4.657536149,5.0
2.528240284,5.0
3.225204911,5.0
2.424050434,5.0
3.121402832,5.0
3.816619831,5.0
5.359125078,5.0
1.817962805,5.0
1.812369073,5.0
1.012941309,5.0
5.23950988,5.0
2.403731893,5.0
6.768022048,5.0
1.107800624,5.0
1.104453794,5.0
1.806104068,5.0
5.249153042,5.0
5.93842671,5.0
4.654240157,5.0
2.525381361,5.0
4.632913273,5.0
1.094132682,5.0
6.664324973,5.0
5.939696962,5.0
3.948185664,5.0
3.936641261,5.0
6.040299909,5.0
1.732822723,5.0
5.25308603,5.0
4.53284058,5.0
3.941050475,5.0
1.109426157,5.0
4.631650721,5.0
0.317187899,5.0
5.957022085,5.0
3.119706907,5.0
3.940167248,5.0
1.813708919,5.0
3.923944673,5.0
1.728041853,5.0
5.248831849,5.0
3.11877544,5.0
6.056694574,5.0
0.398729657,5.0
3.218217289,5.0
1.093866844,5.0
6.665893678,5.0
5.942416603,5.0
4.651406525,5.0
3.933522969,5.0
6.743525161,5.0
0.326652589,5.0
8.788053384,5.0
5.943519161,5.0
3.945312768,5.0
1.819089219,5.0
4.635056515,5.0
3.212231073,5.0
6.66943116,5.0
5.241240955,5.0
2.530204371,5.0
2.523510709,5.0
3.222093433,5.0
3.21361424,5.0
5.963081596,5.0
3.126448569,5.0
0.408017229,5.0
3.93328147,5.0
2.512524874,5.0
1.725633647,5.0
0.310615382,5.0
2.42566785,5.0
1.008854148,5.0
3.930788466,5.0
1.804840326,5.0
0.389630267,5.0
1.021976213,5.0
1.724694459,5.0
1.015011506,5.0
5.335442076,5.0
3.84723085,5.0
1.805076607,5.0
2.505887189,5.0
3.848428657,5.0
5.249518423,5.0
4.638409408,5.0
1.100138838,5.0
3.213485273,5.0
2.500189903,5.0
7.381080145,5.0
5.952205976,5.0
5.348361585,5.0
3.924529079,5.0
5.325721318,5.0
0.375059071,5.0
8.7959278,5.0
5.247656863,5.0
4.64060175,5.0
2.513210849,5.0
5.328797498,5.0
0.378141036,5.0
7.382330127,5.0
5.95387285,5.0
6.052497329,5.0
1.100130503,5.0
6.035541767,5.0
1.083227409,5.0
5.268279061,5.0
8.077655112,5.0
3.228457017,5.0
0.399093054,5.0
7.452707219,5.0
2.497125346,5.0
5.974230084,5.0
7.371301086,5.0
2.52234155,5.0
0.305378679,5.0
6.044622484,5.0
3.208801807,5.0
5.26437755,5.0
5.957819607,5.0
1.816198924,5.0
2.517557856,5.0
3.922835575,5.0
1.797430163,5.0
7.378227319,5.0
1.717487351,5.0
2.519466054,5.0
2.513804332,5.0
2.508168,5.0
1.025067549,5.0
3.844893123,5.0
1.014202154,5.0
3.926799658,5.0
1.095937118,5.0
1.799054864,5.0
0.383991762,5.0
2.439051144,5.0
3.844795993,5.0
3.92475277,5.0
1.799486185,5.0
0.321131464,5.0
1.796266899,5.0
2.441055584,5.0
4.552479233,5.0
1.101984594,5.0
5.333081814,5.0
0.32307465,5.0
0.322379866,5.0
0.383901321,5.0
3.850476541,5.0
0.314269681,5.0
5.331193131,5.0
0.324968223,5.0
1.086932717,5.0
1.790238567,5.0
6.680888383,5.0
3.138718708,5.0
6.04092488,5.0
2.500127548,5.0
3.200510567,5.0
1.039949931,5.0
5.977192812,5.0
3.847839401,5.0
6.039074131,5.0
3.909625668,5.0
3.195888413,5.0
1.044589563,5.0
5.276328745,5.0
3.854168443,5.0
4.621603459,5.0
5.317790752,5.0
2.484272904,5.0
1.754779277,5.0
3.868205324,5.0
3.154673546,5.0
1.791432799,5.0
5.316183371,5.0
0.339982654,5.0
0.339297205,5.0
1.044298546,5.0
1.747888449,5.0
2.4500754,5.0
0.0,5.0
0.0,5.0
0.0,5.0
1.414213562,5.0
6.599663291,5.0
4.419417382,5.0
5.798275606,5.0
5.421151989,5.0
0.808122036,5.0
1.325825215,5.0
1.335646142,5.0
1.202081528,5.0
2.378450082,5.0
4.124789557,5.0
0.108785659,5.0
0.101015254,5.0
3.86551707,5.0
0.309359217,5.0
1.622186145,5.0
2.199887764,5.0
0.074432293,5.0
0.74246212,5.0
2.72741187,5.0
0.771389216,5.0
0.614875462,5.0
3.977475644,5.0
0.933380951,5.0
0.462339049,5.0
1.126133022,5.0
0.959644917,5.0
1.804341442,5.0
2.427733282,5.0
0.980825535,5.0
0.419844651,5.0
0.96423652,5.0
0.249567099,5.0
0.242436611,5.0
1.610632113,5.0
1.567101515,5.0
0.837363294,5.0
0.81589244,5.0
0.106066017,5.0
0.103479041,5.0
1.481557065,5.0
1.44710225,5.0
1.414213562,5.0
1.382786594,5.0
0.660991122,5.0
0.045134475,5.0
1.340556606,5.0
1.313198308,5.0
1.286934342,5.0
1.261700335,5.0
1.237436867,5.0
1.214089002,5.0
1.191605872,5.0
1.169940311,5.0
1.149048519,5.0
1.128889773,5.0
1.109426157,5.0
1.090622324,5.0
1.072445285,5.0
1.054864215,5.0
1.037850276,5.0
1.021376462,5.0
1.005417454,5.0
0.989949494,5.0
0.974950259,5.0
0.960398763,5.0
0.946275251,5.0
0.932561117,5.0
0.919238816,5.0
0.90629179,5.0
0.893704404,5.0
0.881461878,5.0
0.869550231,5.0
0.857956228,5.0
0.84666733,5.0
0.83567165,5.0
0.824957911,5.0
0.814515406,5.0
0.804333964,5.0
0.794403915,5.0
0.784716062,5.0
0.775261652,5.0
0.766032346,5.0
0.757020201,5.0
0.748217641,5.0
0.739617438,5.0
0.731212694,5.0
0.722996821,5.0
0.714963523,5.0
0.707106781,5.0
0.699420838,5.0
0.691900184,5.0
0.684539543,5.0
0.677333864,5.0
0.670278303,5.0
0.663368217,5.0
0.656599154,5.0
0.649966839,5.0
0.643467171,5.0
0.637096209,5.0
0.630850168,5.0
0.624725409,5.0
0.618718434,5.0
0.612825877,5.0
0.607044501,5.0
0.601371188,5.0
0.595802936,5.0
0.590336854,5.0
0.584970155,5.0
0.579700154,5.0
0.57452426,5.0
0.569439974,5.0
0.564444887,5.0
0.55953667,5.0
0.554713078,5.0
0.549971941,5.0
0.545311162,5.0
0.540728715,5.0
0.536222642,5.0
0.53179105,5.0
0.527432107,5.0
0.523144041,5.0
0.518925138,5.0
0.514773737,5.0
0.510688231,5.0
0.506667064,5.0
0.502708727,5.0
0.49881176,5.0
0.494974747,5.0
0.491196314,5.0
0.487475129,5.0
0.483809903,5.0
0.480199381,5.0
0.476642349,5.0
0.473137626,5.0
0.469684066,5.0
0.466280559,5.0
0.462926022,5.0
0.459619408,5.0
0.456359696,5.0
0.453145895,5.0
0.449977043,5.0
0.446852202,5.0
0.443770463,5.0
0.440730939,5.0
0.437732769,5.0
0.434775115,5.0
0.431857162,5.0
0.428978114,5.0
0.426137199,5.0
0.423333665,5.0
0.420566778,5.0
0.417835825,5.0
0.41514011,5.0
0.412478956,5.0
0.409851701,5.0
0.407257703,5.0
0.404696334,5.0
0.402166982,5.0
0.39966905,5.0
0.397201957,5.0
0.394765136,5.0
0.392358031,5.0
0.389980104,5.0
0.387630826,5.0
0.385309683,5.0
0.383016173,5.0
0.380749805,5.0
0.378510101,5.0
0.376296591,5.0
0.37410882,5.0
0.371946342,5.0
0.369808719,5.0
0.367695526,5.0
0.365606347,5.0
0.363540775,5.0
0.361498411,5.0
0.359478866,5.0
0.357481762,5.0
0.355506724,5.0
0.353553391,5.0
0.351621405,5.0
0.349710419,5.0
0.347820092,5.0
0.345950092,5.0
0.344100091,5.0
0.342269772,5.0
0.340458821,5.0
0.338666932,5.0
0.336893807,5.0
0.335139151,5.0
0.333402679,5.0
0.331684109,5.0
0.329983165,5.0
0.328299577,5.0
0.326633082,5.0
0.32498342,5.0
0.323350337,5.0
0.321733585,5.0
0.320132921,5.0
0.318548104,5.0
0.316978902,5.0
0.315425084,5.0
0.313886425,5.0
0.312362704,5.0
0.310853706,5.0
0.309359217,5.0
0.307879029,5.0
0.306412939,5.0
0.304960744,5.0
0.30352225,5.0
0.302097263,5.0
0.300685594,5.0
0.299287056,5.0
0.297901468,5.0
0.29652865,5.0
0.295168427,5.0
0.293820626,5.0
0.292485078,5.0
0.291161616,5.0
0.289850077,5.0
0.288550301,5.0
0.28726213,5.0
0.285985409,5.0
0.284719987,5.0
0.283465714,5.0
0.282222443,5.0
0.280990031,5.0
0.279768335,5.0
0.278557217,5.0
0.277356539,5.0
0.276166168,5.0
0.27498597,5.0
0.273815817,5.0
0.272655581,5.0
0.271505135,5.0
0.270364358,5.0
0.269233126,5.0
0.268111321,5.0
0.266998826,5.0
0.265895525,5.0
0.264801305,5.0
0.263716054,5.0
0.262639662,5.0
0.261572021,5.0
0.260513025,5.0
0.259462569,5.0
0.258420551,5.0
0.257386868,5.0
0.256361423,5.0
0.255344115,5.0
0.25433485,5.0
0.253333532,5.0
0.252340067,5.0
0.251354364,5.0
0.250376331,5.0
0.24940588,5.0
0.248442923,5.0
0.247487373,5.0
0.246539146,5.0
0.245598157,5.0
0.244664324,5.0
0.243737565,5.0
0.2428178,5.0
0.241904951,5.0
0.24099894,5.0
0.240099691,5.0
0.239207127,5.0
0.238321174,5.0
0.23744176,5.0
0.236568813,5.0
0.23570226,5.0
0.234842033,5.0
0.233988062,5.0
0.233140279,5.0
0.232298618,5.0
0.231463011,5.0
0.230633395,5.0
0.229809704,5.0
0.228991876,5.0
0.228179848,5.0
0.227373559,5.0
0.226572947,5.0
0.225777955,5.0
0.224988521,5.0
0.224204589,5.0
0.223426101,5.0
0.222653,5.0
0.221885231,5.0
0.221122739,5.0
0.220365469,5.0
0.219613369,5.0
0.218866385,5.0
0.218124465,5.0
0.217387558,5.0
0.216655613,5.0
0.215928581,5.0
0.215206412,5.0
0.214489057,5.0
0.213776469,5.0
0.2130686,5.0
0.212365403,5.0
0.211666833,5.0
0.210972843,5.0
0.210283389,5.0
0.209598427,5.0
0.208917913,5.0
0.208241803,5.0
0.207570055,5.0
0.206902627,5.0
0.206239478,5.0
0.205580566,5.0
0.204925851,5.0
0.204275292,5.0
0.203628852,5.0
0.202986489,5.0
0.202348167,5.0
0.201713847,5.0
0.201083491,5.0
0.200457063,5.0
0.199834525,5.0
0.199215842,5.0
0.198600979,5.0
0.197989899,5.0
0.197382568,5.0
0.196778951,5.0
0.196179016,5.0
0.195582727,5.0
0.194990052,5.0
0.194400958,5.0
0.193815413,5.0
0.193233385,5.0
0.192654842,5.0
0.192079753,5.0
0.191508087,5.0
0.190939813,5.0
0.190374903,5.0
0.189813325,5.0
0.18925505,5.0
0.18870005,5.0
0.188148296,5.0
0.187599758,5.0
0.18705441,5.0
0.186512223,5.0
0.185973171,5.0
0.185437225,5.0
0.184904359,5.0
0.184374548,5.0
0.183847763,5.0
0.18332398,5.0
0.182803174,5.0
0.182285318,5.0
0.181770387,5.0
0.181258358,5.0
0.180749205,5.0
0.180242905,5.0
0.179739433,5.0
0.179238766,5.0
0.178740881,5.0
0.178245754,5.0
0.177753362,5.0
0.177263683,5.0
0.176776695,5.0
0.176292376,5.0
0.175810702,5.0
0.175331654,5.0
0.174855209,5.0
0.174381347,5.0
0.173910046,5.0
0.173441286,5.0
0.172975046,5.0
0.172511306,5.0
0.172050046,5.0
0.171591246,5.0
0.171134886,5.0
0.170680947,5.0
0.17022941,5.0
0.169780256,5.0
0.169333466,5.0
0.168889021,5.0
0.168446903,5.0
0.168007094,5.0
0.167569576,5.0
0.16713433,5.0
0.16670134,5.0
0.166270587,5.0
0.165842054,5.0
0.165415725,5.0
0.164991582,5.0
0.164569609,5.0
0.164149788,5.0
0.163732105,5.0
0.163316541,5.0
0.162903081,5.0
0.16249171,5.0
0.162082411,5.0
0.161675169,5.0
0.161269968,5.0
0.160866793,5.0
0.160465629,5.0
0.16006646,5.0
0.159669273,5.0
0.159274052,5.0
0.158880783,5.0
0.158489451,5.0
0.158100042,5.0
0.157712542,5.0
0.157326937,5.0
0.156943212,5.0
0.156561355,5.0
0.156181352,5.0
0.155803189,5.0
0.155426853,5.0
0.15505233,5.0
0.154679608,5.0
0.154308674,5.0
0.153939515,5.0
0.153572117,5.0
0.153206469,5.0
0.152842558,5.0
0.152480372,5.0
0.152119899,5.0
0.151761125,5.0
0.15140404,5.0
0.151048632,5.0
0.150694888,5.0
0.150342797,5.0
0.149992348,5.0
0.149643528,5.0
0.149296327,5.0
0.148950734,5.0
0.148606737,5.0
0.148264325,5.0
0.147923488,5.0
0.147584214,5.0
0.147246492,5.0
