avg-attendance,std 
61.15979381,2.008329054
61.15897436,0.112411847
61.16836735,1.29515987
61.16243655,0.821966766
61.17171717,1.292791186
61.1758794,0.582741267
61.175,0.123743687
61.17910448,0.580460791
61.15841584,2.940444041
61.16256158,0.592158388
61.16666667,0.589255651
61.1804878,1.993696193
61.16990291,1.534353064
61.18357488,1.991513302
61.16826923,2.240304658
61.16267943,0.822138506
61.17142857,1.292995257
61.17061611,0.120643811
61.16037736,1.52761748
61.16431925,0.590915526
61.1635514,0.115648305
61.1627907,0.115110406
61.17592593,1.996921928
61.17050691,0.827673375
61.17431193,0.583849636
61.17808219,0.581183656
61.18636364,1.282434571
61.18552036,0.131182706
61.19369369,1.277251438
61.1838565,1.544219742
61.1875,0.57452426
61.19555556,1.275934903
61.19026549,0.841644797
61.19823789,1.274038209
61.19298246,0.843565985
61.18777293,0.83988229
61.19130435,0.57183418
61.1991342,1.27340442
61.18534483,2.252378928
61.19313305,1.277647875
61.19230769,0.135982073
61.19574468,0.56869439
61.20338983,1.270395234
61.20675105,0.560911708
61.20168067,0.849716552
61.20502092,0.562135098
61.20833333,0.559792868
61.20746888,0.146702652
61.21487603,1.262273262
61.20987654,0.855511908
61.20491803,0.852005712
61.20816327,0.559913125
61.21138211,0.557637055
61.2145749,0.555379415
61.21774194,0.553139982
61.20481928,2.266149443
61.208,0.560028571
61.21912351,1.966376627
61.21031746,1.562930465
61.21343874,0.556182804
61.21259843,0.150329788
61.21176471,0.14974026
61.2109375,0.149155337
61.21789883,1.26013582
61.20930233,1.562212656
61.21235521,0.556948971
61.21538462,0.554806859
61.21455939,0.151716397
61.22137405,1.257678473
61.2243346,0.548478264
61.21590909,1.566884345
61.22264151,1.256782241
61.23308271,1.956505981
61.2247191,1.573113963
61.22761194,0.546160835
61.2267658,0.160347634
61.22222222,0.864241621
61.22509225,0.547942524
61.22058824,0.863086218
61.21611722,0.85992473
61.2189781,0.55226588
61.21454545,0.858813327
61.21376812,0.151156884
61.22021661,1.258496907
61.21942446,0.155156524
61.21505376,0.859172756
61.21785714,0.553058518
61.22419929,1.255680725
61.22695035,0.546628646
61.22614841,0.159911074
61.22183099,0.863964976
61.22105263,0.156307815
61.22377622,0.548873096
61.23344948,1.956246635
61.23611111,0.540151013
61.23529412,0.166378066
61.23448276,0.165804349
61.22680412,1.574588296
61.23972603,2.658915225
61.24573379,1.240453534
61.23809524,1.58257232
61.23389831,0.872497859
61.23648649,0.539885583
61.22222222,2.985561965
61.22818792,1.252860337
61.23745819,1.953412044
61.22666667,2.281597881
61.22259136,0.864502643
61.2218543,0.156874683
61.21782178,0.86113004
61.22039474,0.551264168
61.2295082,1.959033541
61.22222222,1.571348403
61.22149837,0.156623
61.22402597,0.548696496
61.22653722,0.546920779
61.23225806,1.24998231
61.23794212,1.245963074
61.23076923,1.57739205
61.23322684,0.542190503
61.24203822,1.950173479
61.23174603,2.285189534
61.23734177,1.246387586
61.23659306,0.167296557
61.23584906,0.166770467
61.23510972,0.166247676
61.234375,0.165728152
61.22741433,1.575019777
61.23291925,1.249514778
61.23529412,0.540728715
61.22839506,1.575713259
61.23384615,1.248859361
61.22699387,1.574722464
61.22629969,0.160018048
61.23170732,1.250371747
61.23404255,0.541613705
61.23030303,0.869955616
61.2326284,0.542613663
61.22590361,1.57395154
61.22522523,0.159258284
61.23652695,2.661177317
61.22985075,1.576742584
61.22916667,0.162045304
61.23442136,1.248452626
61.23668639,0.539744229
61.2359882,0.166868857
61.24411765,1.9487031
61.23167155,2.992243652
61.22222222,2.278455184
61.23323615,2.66350426
61.21802326,3.689699629
61.2115942,1.563833258
61.21676301,1.260938971
61.21613833,0.152832878
61.21264368,0.857468568
61.21203438,0.149930951
61.21142857,0.149502577
61.21367521,0.556015589
61.22159091,1.964631909
61.21813031,0.861348204
61.22316384,1.256412897
61.22535211,0.547758774
61.23314607,1.956461178
61.232493,0.164397375
61.24022346,1.951456703
61.2367688,0.874527607
61.23611111,0.166955768
61.23268698,0.871641323
61.2320442,0.164080027
61.23415978,0.541530813
61.23351648,0.165121089
61.23013699,0.869838205
61.22131148,2.277811189
61.22070845,0.156064439
61.22282609,0.549544944
61.22493225,0.548055662
61.22972973,1.251770113
61.23180593,0.543195236
61.22580645,1.573882836
61.22788204,0.545969847
61.23796791,2.660158399
61.232,1.578262336
61.23404255,0.541613705
61.23872679,1.24540823
61.23280423,1.578831014
61.2348285,0.541057959
61.23947368,1.244880096
61.23884514,0.168889021
61.2434555,1.242064529
61.24281984,0.171699558
61.23697917,1.581783138
61.23896104,0.53813581
61.24352332,1.242016574
61.23514212,2.28759093
61.2371134,0.539442287
61.23650386,0.16723348
61.23589744,0.166804677
61.23785166,0.538920258
61.2372449,0.167757476
61.23918575,0.537976915
61.24111675,0.536611491
61.24050633,0.170063656
61.24242424,0.535686955
61.24433249,0.534337618
61.24371859,0.17233507
61.24561404,0.533431431
61.25,1.237436867
61.24688279,0.881679278
61.24626866,0.174138237
61.25062035,1.236998215
61.24752475,0.882133212
61.24691358,0.174594267
61.24630542,0.174164232
61.24570025,0.17373631
61.24509804,0.173310486
61.24694377,0.53249117
61.24634146,0.174189719
61.24574209,0.1737659
61.24514563,0.173344138
61.24939467,1.237864898
61.24879227,0.175922702
61.25060241,0.529904118
61.25,0.176776695
61.25179856,0.529058311
61.25358852,0.527792621
61.2601432,1.937371324
61.25952381,0.183511046
61.25890736,0.183075152
61.25829384,0.182641325
61.25768322,0.182209549
61.26179245,1.229098344
61.26352941,0.520763347
61.2629108,0.185906008
61.25761124,1.596372218
61.2546729,0.887187714
61.25874126,1.231255864
61.2627907,1.228392478
61.26450116,0.520076217
61.26388889,0.186597623
61.26327945,0.186166681
61.26036866,0.891215229
61.26436782,1.227277287
61.2706422,1.929947407
61.26773455,0.8964237
61.26484018,0.89437707
61.261959,0.892339765
61.26363636,0.520687721
61.2675737,1.225010387
61.27375566,1.927745863
61.26410835,3.015179932
61.26351351,0.186332192
61.26292135,0.185913468
61.2690583,1.931067398
61.27069351,0.515697563
61.26785714,0.896510383
61.26280624,1.600045634
61.26222222,0.185419112
61.26385809,0.520530934
61.26327434,0.186163068
61.27152318,2.636431244
61.26431718,2.308220814
61.25714286,2.303147802
61.25877193,0.524127395
61.26039387,0.522980508
61.26419214,1.227401509
61.26361656,0.186405056
61.26086957,0.89156942
61.2537961,2.300781284
61.25757576,1.232079998
61.25269978,1.592899293
61.25862069,1.9384479
61.25806452,0.182479169
61.25107296,2.298855737
61.25053533,0.177155232
61.2542735,1.234415043
61.25586354,0.526183937
61.25531915,0.180537902
61.26539278,3.347872871
61.25423729,3.715306816
61.25581395,0.526219
61.26160338,1.936338823
61.25473684,2.301446492
61.25840336,1.231494793
61.25786164,0.182335711
61.25313808,1.593209212
61.24843424,1.589883097
61.25833333,3.352864654
61.24948025,3.004836301
61.25103734,0.529596573
61.2505176,0.177142693
61.24793388,0.882422512
61.24948454,0.530694574
61.25308642,1.235254439
61.25462012,0.527063165
61.25204918,0.885332466
61.25357873,0.52779954
61.24693878,2.295932426
61.25458248,2.648410123
61.25609756,0.526018459
61.2515213,1.592065978
61.25101215,0.17749239
61.25050505,0.17713382
61.24798387,0.882457858
61.25150905,1.236369805
61.25903614,2.64526091
61.24849699,3.711247815
0.0,0.0
0.0,0.0
58.0,0.0
64.5,4.596194078
64.66666667,0.23570226
67.5,6.01040764
66.6,2.545584412
65.83333333,2.710575995
63.57142857,9.596449173
61.875,8.396893027
60.66666667,6.835365551
60.1,3.606244584
60.54545455,3.149839298
60.41666667,1.001734607
60.76923077,2.991605613
60.78571429,0.151522882
61.46666667,6.741084647
62.0,5.656854249
62.70588235,7.986147176
62.72222222,0.19641855
62.73684211,0.186080732
62.3,5.868986284
62.33333333,0.471404521
62.40909091,1.124942606
62.43478261,0.39966905
62.41666667,0.294627825
62.28,2.319310242
62.15384615,2.230106002
62.37037037,3.980749287
62.60714286,4.520432637
62.79310345,3.681831861
62.86666667,1.508494467
62.87096774,0.091239585
62.8125,1.281631041
62.90909091,2.185602778
62.91176471,0.062391775
62.94285714,0.747512883
62.91666667,0.648181216
62.83783784,2.006654379
62.86842105,0.800147147
62.84615385,0.598321123
63.0,4.242640687
63.02439024,0.689860274
63.11904762,2.744247746
63.09302326,0.772884156
63.09090909,0.064282435
63.15555556,2.011325955
63.15217391,0.107603206
63.23404255,2.662934048
63.14583333,2.931546864
63.12244898,0.793691285
63.06,2.16374675
63.1372549,2.731373253
63.15384615,0.598321123
63.20754717,1.974562332
63.22222222,0.549971941
63.23636364,0.539972451
63.25,0.530330086
63.22807018,0.868376749
63.34482759,4.705917544
63.25423729,3.715306816
63.31666667,2.604509977
63.26229508,2.306790975
63.32258065,2.600328163
63.3015873,0.920361207
63.328125,1.18219415
63.33846154,0.467778332
63.33333333,0.23570226
63.34328358,0.464368632
63.32352941,0.935876622
63.36231884,1.865122234
63.34285714,0.949543392
63.38028169,1.852420582
63.36111111,0.962450897
63.4109589,2.537835297
63.39189189,0.984216195
63.42666667,1.81962145
63.40789474,0.995531916
63.44155844,1.809091375
63.42307692,1.006267342
63.44303797,1.100938406
63.4375,0.309359217
63.43209877,0.305539967
63.43902439,0.396669658
63.42168675,1.00528434
63.44047619,1.102749861
63.41176471,1.705375178
63.43023256,1.109993203
63.43678161,0.398255543
63.47727273,2.490944343
63.46067416,1.032852602
63.5,2.474873734
63.47252747,1.748340942
63.51086957,2.467187791
63.49462366,1.056858522
63.5106383,1.053137759
63.48421053,1.756602109
63.48958333,0.360919086
63.49484536,0.357198271
63.47959184,1.046229421
63.50505051,1.764195707
63.49,1.053589104
63.5049505,1.057159643
63.5,0.353553391
63.54368932,3.151087501
63.50961538,2.481672838
63.56190476,3.84531402
63.53773585,1.794450228
63.56074766,1.724811868
63.5462963,1.093396597
63.53211009,1.083365435
63.52727273,0.372838121
63.5045045,1.770952119
63.52678571,1.748826593
63.50442478,1.770895744
63.51754386,1.04825479
63.52173913,0.338181504
63.55172414,2.438299245
63.54700855,0.386793453
63.58474576,3.122056212
63.57983193,0.410003092
63.575,0.406586399
63.56198347,1.104489104
63.54098361,1.796746739
63.56097561,1.724650686
63.54032258,1.796279323
63.552,1.023890619
63.53968254,1.088719965
63.5511811,1.024469667
63.5546875,0.314883488
63.58139535,2.417318531
63.59230769,0.995388777
63.58015267,1.11733667
63.56818182,1.108871998
63.54887218,1.802324803
63.55970149,1.018444842
63.54074074,1.796575007
63.56617647,2.428079903
63.55474453,1.099370397
63.55797101,0.312561693
63.55395683,0.391706634
63.57857143,2.419315344
63.58865248,0.9979734
63.5915493,0.288818263
63.60839161,1.691122512
63.58333333,2.533799299
63.59310345,0.994826092
63.56849315,2.523305705
63.60544218,3.814528418
63.58108108,2.532206716
63.59060403,0.99659345
63.58,1.117228714
63.58940397,0.997442016
63.57894737,1.116484391
63.59477124,1.700753565
63.61038961,1.689709711
63.6,1.13137085
63.58333333,1.826692518
63.57324841,1.112454618
63.58860759,1.705111922
63.59119497,0.28906881
63.6125,2.395324221
63.61490683,0.27230199
63.61728395,0.270621114
63.61349693,0.433807841
63.62804878,1.677222792
63.63636364,0.96423652
63.63855422,0.255580764
63.63473054,0.448822268
63.63095238,0.446150707
63.63313609,0.259411955
63.61176471,2.553903316
63.63157895,2.381833368
63.62209302,1.146992976
63.63583815,1.671714876
63.62643678,1.150064477
63.64,1.668772004
63.64204545,0.253112086
63.63841808,0.451429753
63.64044944,0.25424064
63.63128492,1.153492626
63.63333333,0.259272486
63.62430939,1.148560186
63.63186813,0.967415322
63.62295082,1.14759953
63.63586957,1.671692662
63.62702703,1.150481844
63.63978495,1.66892407
63.64171123,0.253348419
63.64893617,0.955346396
63.65079365,0.246926178
63.65789474,0.949011733
63.65445026,0.462766218
63.65104167,0.460355977
63.65284974,0.245472302
63.63402062,2.569640622
63.64615385,1.664420577
63.63265306,1.861566832
63.64974619,2.368987186
63.65151515,0.246416
63.65326633,0.245177728
63.66,0.947523087
63.65671642,0.464368632
63.66831683,1.64874898
63.65517241,1.877490419
63.67156863,2.353556394
63.64878049,3.287184207
63.67475728,3.765515238
63.65700483,2.585892915
63.67788462,3.056197098
63.66985646,1.180766826
63.67142857,0.232335085
63.65876777,1.880032722
63.65566038,0.463621899
63.65258216,0.46144527
63.65420561,0.24451356
63.66976744,2.354830025
63.66203704,1.175237659
63.65437788,1.169821818
63.6559633,0.243270682
63.66666667,1.649915823
63.66818182,0.234630886
63.68778281,3.04919802
63.69369369,0.923698047
63.68609865,1.192251792
63.68303571,0.482979185
63.68,0.480832611
63.68584071,0.929250947
63.68281938,0.482826216
63.68421053,0.223296878
63.6768559,1.185716175
63.67826087,0.227503921
63.67965368,0.226519055
63.68965517,1.633660494
63.70815451,3.034793052
63.7008547,1.202685893
63.70212766,0.210627552
63.69491525,1.19848607
63.70464135,1.623063667
63.69327731,1.90443465
63.69874477,0.920126397
63.69166667,1.196188972
63.68879668,0.487052804
63.69421488,0.923329516
63.69135802,0.488863947
63.70901639,3.034183606
63.70612245,0.499303972
63.71544715,1.615422809
63.69635628,3.320825369
63.72580645,5.143631586
63.70281124,4.032496503
63.732,5.139252086
63.71713147,2.628408872
63.72619048,1.607826133
63.71541502,1.920088374
63.70472441,1.912528971
63.70588235,0.207972583
63.71484375,1.61584948
63.72762646,2.313917521
63.71317829,2.625613552
63.71814672,0.906407148
63.70769231,1.914627592
63.72796935,3.727888624
63.72519084,0.51278736
63.7338403,1.602416888
63.72348485,1.925794605
63.71320755,1.918527455
63.70676692,1.206866461
63.70786517,0.20657052
63.70895522,0.205799735
63.7063197,0.499443451
63.71481481,1.615869941
63.70848708,1.208082803
63.71691176,1.614387173
63.71428571,0.505076272
63.73722628,4.428449768
63.72363636,2.633008523
63.73913043,3.012889763
63.72924188,1.929865439
63.73381295,0.89532945
63.7311828,0.517024313
63.725,1.219759198
63.72597865,0.193762356
63.71631206,1.920722675
63.71731449,0.199888843
63.71478873,0.50543196
63.72982456,3.019470009
63.73076923,0.190374903
63.73519164,0.89435457
63.72916667,1.222705476
63.73702422,1.600165519
63.73793103,0.185310743
63.74570447,1.594027658
63.74315068,0.525486889
63.74061433,0.523693418
63.73809524,0.521912148
63.72542373,2.634272381
63.73648649,2.307652536
63.72727273,1.92847304
63.73825503,2.306401984
63.73578595,0.520279237
63.74,0.890954544
63.73089701,1.931035794
63.7384106,1.599185204
63.73267327,1.225185017
63.74013158,1.597968285
63.73770492,0.52163615
63.73202614,1.224727431
63.73289902,0.188868912
63.72402597,1.926177238
63.73462783,2.308966803
63.72903226,1.222610435
63.74276527,3.010319544
63.73717949,1.228371396
63.74760383,2.299791384
63.7388535,1.936661885
63.74920635,2.298658235
63.74050633,1.937830609
63.74763407,1.592663223
63.74213836,1.231877852
63.73981191,0.52312602
63.740625,0.183405821
63.73520249,1.226973449
63.73913043,0.89156942
63.73065015,1.930861242
63.7345679,0.894795618
63.73538462,0.187111333
63.74539877,2.301350598
63.74006116,1.230409047
63.75304878,3.003048007
63.74468085,1.940782442
63.75454545,2.294882917
63.74924471,1.236902799
63.75301205,0.881753637
63.74174174,2.645810959
63.73952096,0.522920284
63.73731343,0.521359328
63.72916667,1.929812257
63.74183976,3.010973979
63.73668639,1.228022724
63.73746313,0.185641603
63.73529412,0.519931457
63.74780059,3.00675904
63.74269006,1.232267958
63.75218659,2.296550887
63.74418605,1.940432562
63.75362319,2.295535058
63.74566474,1.941478156
63.74927954,0.884392919
63.74137931,1.9384479
63.74212034,0.182348454
63.74,0.523259018
63.73504274,1.226860484
63.74147727,1.597016736
63.73937677,0.522818328
63.74576271,1.593986473
63.73802817,1.936078285
63.75561798,4.415444872
63.7394958,4.0584364
63.75977654,5.119611108
63.75487465,1.240883766
63.76388889,2.288276111
63.75623269,1.948950823
63.74861878,1.943566981
63.74655647,0.527895145
63.74175824,1.231609064
63.75342466,3.002782221
63.74590164,1.94164567
63.7520436,1.589545217
63.74728261,1.235515381
63.75880759,2.998975915
63.75135135,1.945499198
63.7574124,1.5857489
63.74731183,2.649749605
63.74798928,0.178198492
63.74331551,1.232710217
63.74133333,0.524201827
63.7393617,0.522807673
63.74005305,0.183810251
63.73809524,0.521912148
63.7414248,0.889947057
63.75526316,3.708588987
63.74540682,2.648402564
63.7565445,3.000576158
63.75195822,1.238821541
63.76302083,2.9959967
63.75844156,1.24340595
63.76165803,0.875640004
63.75452196,1.94774116
63.75257732,0.532152526
63.75064267,0.530784525
63.74615385,1.234717226
63.74936061,0.884335591
63.74489796,1.233829179
63.74554707,0.17992539
63.74619289,0.179468726
63.75189873,1.58964765
63.75505051,0.88031223
63.76070529,1.583420475
63.7638191,0.8741119
63.76190476,0.538748024
63.7625,0.167937861
63.75810474,1.243167782
63.75870647,0.170620293
63.75186104,1.945859604
63.75247525,0.175026431
63.74814815,1.23612741
63.75123153,0.883012655
63.75184275,0.175473673
63.75735294,1.585790943
63.76283619,1.581913704
63.75853659,1.243473144
63.76155718,0.875711318
63.75728155,1.242585703
63.76513317,2.28739627
63.75603865,2.655920398
63.76385542,2.288299776
63.75961538,1.244235971
63.75779376,0.53584111
63.75358852,1.239974332
63.74940334,1.237014966
63.75714286,2.293046276
63.75771971,0.171318032
63.75829384,0.170912066
63.75886525,0.170508018
63.75943396,0.170105877
63.75529412,1.241180374
63.76525822,2.994414632
63.76580796,0.165598778
63.76635514,0.165211865
63.76689977,0.164826756
63.76511628,0.541018909
63.76566125,0.165702517
63.76157407,1.245620973
63.76905312,2.28462445
63.76497696,1.248027176
63.76781609,0.871285597
63.75917431,2.658137648
63.76659039,2.286365862
63.76940639,0.870161085
63.76993166,0.162682881
63.77272727,0.867812868
63.76643991,1.95616842
63.76696833,0.164778277
63.76072235,1.952125493
63.77027027,2.990870574
63.75955056,3.365510478
63.7735426,4.40277025
63.76733781,1.95680333
63.77008929,0.869678206
63.76614699,1.248854516
63.76444444,0.540543851
63.76496674,0.166193612
63.76106195,1.245258845
63.76821192,2.285219266
63.76211454,1.95310992
63.76043956,0.53771197
63.75877193,0.536532777
63.76586433,2.286879262
63.76637555,0.165197436
63.77342048,2.281536259
63.77391304,0.15986762
63.77223427,0.546052091
63.76839827,1.250446407
63.76673866,0.542166107
63.76724138,0.164585199
63.76129032,1.952527112
63.7639485,0.874020399
63.75802998,1.950221701
63.76068376,0.876328917
63.76119403,0.168861321
63.77234043,3.696513535
63.77070064,0.544967647
63.77754237,2.27862164
63.77167019,1.959866787
63.77637131,1.572342927
63.77473684,0.547821675
63.77941176,1.570192999
63.77568134,1.255596318
63.76778243,2.664224504
63.76826722,0.163859818
63.76041667,2.659016125
63.76715177,2.285968908
63.76141079,1.952612294
63.77432712,4.402215509
63.76652893,2.663338145
63.77113402,1.576046248
63.7654321,1.95545579
63.77412731,2.988143235
63.77254098,0.546268968
63.77505112,0.866169656
63.77142857,1.252589155
63.77189409,0.161295233
63.77235772,0.160967397
63.76876268,1.250704084
63.77125506,0.868853879
63.76565657,1.955614512
63.76612903,0.165371747
63.76257545,1.246329055
63.77108434,2.990294942
63.76953908,0.544146301
0.0,0.0
0.0,0.0
49.0,0.0
50.0,0.707106781
48.0,2.828427125
48.0,0.0
45.6,6.788225099
44.5,3.889087297
45.28571429,3.333503397
44.875,2.032931996
45.11111111,1.335646142
45.3,1.202081528
45.81818182,3.664098775
45.83333333,0.11785113
45.92307692,0.761499611
46.92857143,9.242895783
47.26666667,3.346972098
47.625,3.800698949
47.64705882,0.249567099
47.83333333,2.239171474
48.10526316,3.461101613
48.15,0.601040764
48.52380952,5.286464983
48.31818182,3.053415646
48.17391304,2.244295436
48.16666667,0.11785113
48.04,2.149604615
48.19230769,2.692445051
48.14814815,0.811863341
48.10714286,0.782868222
48.10344828,0.073148977
47.93333333,3.488393454
48.06451613,2.782807332
48.03125,0.729203868
47.90909091,2.76414469
48.02941176,2.807629866
47.94285714,2.080914242
48.0,1.414213562
47.94594595,1.375991574
47.86842105,2.028279978
48.02564103,4.224509744
48.0,0.707106781
48.07317073,2.069580823
48.04761905,0.740778533
47.97674419,2.104876
48.0,0.707106781
47.95555556,1.382786594
48.0,1.414213562
47.95744681,1.384123912
47.91666667,1.355287997
47.91836735,0.057723003
47.88,1.329360749
47.8627451,0.610052909
47.82692308,1.291829696
47.79245283,1.267455551
47.77777778,0.549971941
47.8,0.848528137
47.82142857,0.833375849
47.78947368,1.265348977
47.79310345,0.146297955
47.81355932,0.838940249
47.81666667,0.129636243
47.81967213,0.127511059
47.83870968,0.821156262
47.84126984,0.112239172
47.84375,0.110485435
47.81538462,1.283670772
47.81818182,0.128564869
47.7761194,1.963012855
47.73529412,1.934145019
47.75362319,0.881321495
47.74285714,0.525279323
47.71830986,1.215028554
47.69444444,1.198153157
47.71232877,0.910521061
47.72972973,0.898216722
47.72,0.509116882
47.71052632,0.502417976
47.71428571,0.202030509
47.70512821,0.498600935
47.72151899,0.904022594
47.7125,0.503813582
47.7037037,0.497593661
47.70731707,0.206958082
47.69879518,0.494122811
47.67857143,1.18692924
47.64705882,1.871753244
47.63953488,0.452219453
47.62068966,1.146000645
47.61363636,0.433906434
47.61797753,0.27013068
47.62222222,0.267129228
47.6043956,1.134479012
47.59782609,0.42272688
47.61290323,0.980825535
47.62765957,0.970391221
47.63157895,0.260513025
47.63541667,0.257799347
47.62886598,0.444675398
47.62244898,0.440137894
47.61616162,0.435692057
47.62,0.268700577
47.63366337,0.966145899
47.61764706,1.143849205
47.62135922,0.267739461
47.61538462,0.435142635
47.59047619,1.831743281
47.58490566,0.413590759
47.57009346,1.110223731
47.56481481,0.399384386
47.55045872,1.096339872
47.54545455,0.385694608
47.54954955,0.318516568
47.53571429,1.085913985
47.53097345,0.375454928
47.54385965,1.029646716
47.54782609,0.31973524
47.56034483,1.017989935
47.56410256,0.308226033
47.56779661,0.305613948
47.57142857,0.303045763
47.575,0.300520382
47.58677686,0.999299666
47.58196721,0.411512963
47.57723577,0.408167329
47.57258065,0.404875657
47.576,0.299813275
47.57142857,0.404061018
47.55905512,1.102418446
47.5546875,0.392223293
47.5503876,0.389182802
47.54615385,0.386189088
47.53435115,1.084950099
47.53030303,0.374980869
47.52631579,0.372161464
47.52238806,0.369384139
47.52592593,0.335220993
47.53676471,1.034663599
47.53284672,0.376779526
47.54347826,1.029916399
47.54676259,0.320487246
47.55,0.318198052
47.55319149,0.315941328
47.55633803,0.313716389
47.56643357,1.013684546
47.54861111,1.802140199
47.54482759,0.385251281
47.56164384,1.724178179
47.53741497,2.50133011
47.53378378,0.377442133
47.54362416,1.029813232
47.53333333,1.084230398
47.54304636,1.0302218
47.53947368,0.3814655
47.53594771,0.378972262
47.53896104,0.326003776
47.52903226,1.081189078
47.53205128,0.330889712
47.53503185,0.328782134
47.5443038,1.029332656
47.52830189,1.787779409
47.54375,1.736831031
47.55279503,1.023328447
47.54938272,0.388472244
47.55214724,0.316679724
47.53658537,1.793636713
47.53939394,0.325697669
47.53614458,0.379111467
47.53293413,0.376841338
47.53571429,0.328299577
47.52071006,1.782411176
47.51764706,0.366031746
47.51461988,0.363891209
47.50581395,1.064771258
47.51445087,1.050441866
47.50574713,1.064724004
47.50857143,0.347492475
47.51136364,0.345518086
47.50847458,0.359545821
47.51685393,1.048742642
47.51396648,0.363429184
47.51111111,0.361410133
47.51933702,1.046986836
47.51648352,0.365208997
47.52459016,1.0432723
47.51630435,1.072189087
47.5027027,1.769678052
47.50537634,0.349751741
47.4973262,1.058769512
47.4893617,1.053137759
47.48148148,1.047565602
47.48421053,0.364718235
47.47643979,1.044000588
47.484375,1.071708715
47.48704663,0.362712805
47.48453608,0.34261875
47.47692308,1.044342323
47.4744898,0.335514952
47.4822335,1.073222983
47.47979798,0.339268405
47.48743719,1.069543423
47.475,1.750089283
47.46766169,1.037793535
47.47524752,1.078162815
47.4679803,1.038018822
47.47058824,0.374350649
47.46829268,0.331132932
47.46116505,1.033199714
47.46376812,0.379173202
47.45192308,1.733771435
47.44497608,1.021752382
47.44761905,0.390592317
47.45023697,0.388741169
47.44339623,1.02063526
47.42723005,2.423417607
47.43457944,1.106919494
47.4372093,0.397953119
47.43518519,0.307722396
47.44700461,1.805240354
47.44036697,1.018493254
47.44292237,0.393913367
47.44090909,0.311769808
47.4479638,1.097455321
47.45945946,1.796433444
47.44394619,2.435237704
47.44642857,0.391434111
47.44888889,0.389694404
47.4380531,1.723963878
47.44493392,1.09959777
47.42982456,2.425252206
47.43231441,0.40141433
47.42173913,1.712428161
47.42424242,0.407122086
47.42241379,0.298691658
47.41630901,1.001481707
47.42307692,1.115053001
47.41702128,1.001985354
47.41525424,0.293629087
47.42616034,1.819979479
47.42857143,0.404061018
47.43096234,0.402370386
47.42916667,0.30346666
47.42738589,0.302207462
47.4338843,1.107411033
47.43621399,0.39865691
47.43442623,0.307185733
47.4244898,1.714373176
47.42682927,0.405292911
47.41295547,2.413323954
47.40725806,0.99508172
47.41365462,1.121715577
47.396,3.10844141
47.39043825,0.983188313
47.3968254,1.133615633
47.40316206,1.129134939
47.40551181,0.42036663
47.40392157,0.28561568
47.40625,0.419844651
47.40856031,0.418211015
47.40697674,0.287776016
47.40926641,0.417711728
47.41153846,0.416105144
47.4137931,0.414510872
47.41221374,0.291479131
47.41064639,0.290370846
47.40909091,0.289270956
47.40754717,0.288179367
47.40601504,0.287095986
47.4082397,0.418437721
47.40671642,0.287591937
47.40520446,0.286522822
47.4037037,0.285461626
47.39852399,0.988905794
47.40073529,0.423744137
47.4029304,0.422191961
47.39781022,0.988401085
47.40363636,1.128799553
47.4057971,0.420164899
47.40433213,0.285905991
47.40647482,0.419685679
47.40860215,0.41818143
47.41785714,1.825850724
47.41637011,0.294418126
47.41489362,0.29337409
47.4204947,1.116878909
47.40492958,3.114755575
47.41052632,1.123927621
47.40909091,0.289270956
47.39721254,2.402192027
47.40972222,2.538709763
47.40138408,1.698034969
47.39310345,1.692179676
47.395189,0.427665957
47.39383562,0.278483835
47.39590444,0.427160069
47.39455782,0.278994512
47.4,1.13137085
47.40540541,1.127548651
47.4006734,0.99042566
47.40604027,1.127099735
47.40133779,0.990895456
47.39666667,0.987592471
47.40531561,1.834718924
47.40066225,0.990417776
47.40594059,1.127170216
47.40131579,0.990879897
47.4,0.282842712
47.40196078,0.422877585
47.39739414,0.98810687
47.39935065,0.424723229
47.39805825,0.28146969
47.39677419,0.280561723
47.38906752,1.689325847
47.39102564,0.430609899
47.39936102,1.838929457
47.39808917,0.281491553
47.4,0.424264069
47.39556962,0.986816742
47.39747634,0.426048565
47.40251572,1.129591965
47.39811912,0.988619512
47.409375,2.538955286
47.40809969,0.288570057
47.40372671,0.992584674
47.41176471,1.830158728
47.39814815,3.10996038
47.40615385,1.834126205
47.40490798,0.286313175
47.39449541,2.400270725
47.4054878,2.541703948
47.39209726,3.105681759
47.38484848,1.686342536
47.3897281,1.138634182
47.38554217,0.979726263
47.38738739,0.433182533
47.38622754,0.273104116
47.39104478,1.137703149
47.39880952,1.839319425
47.38872404,2.396189745
47.39940828,2.546002819
47.39528024,0.986612117
47.39117647,0.983710316
47.39296188,0.429240773
47.38888889,0.982092752
47.39650146,1.840951474
47.38953488,1.68965632
47.3942029,1.13547002
47.39595376,0.427125194
47.38904899,1.689312742
47.40229885,3.251065661
47.39541547,1.693814525
47.38571429,2.394061531
47.39031339,1.138220317
47.38636364,0.980307128
47.39093484,1.137780883
47.38700565,0.9807611
47.38591549,0.272883462
47.38483146,0.272116935
47.38095238,0.976480793
47.39106145,2.55190492
47.38718663,0.980889073
47.37777778,2.388449572
47.37950139,0.438758778
47.38121547,0.437546738
47.38292011,0.436341375
47.38461538,0.435142635
47.38356164,0.271219039
47.38251366,0.270478004
47.37874659,0.974921066
47.37771739,0.267086529
47.38211382,1.144018288
47.37837838,0.974660698
