0,0
1,0
2,63
3,62
4,61.66666667
5,61.25
6,58.2
7,58.33333333
8,58
9,56.75
10,56.44444444
11,55.7
12,56.27272727
13,56.25
14,56.84615385
15,57.5
16,57.86666667
17,58.125
18,58
19,57.88888889
20,57.94736842
21,57.5
22,57.19047619
23,57.09090909
24,56.95652174
25,57.29166667
26,57.52
27,57.96153846
28,58.11111111
29,58.21428571
30,58.4137931
31,58.36666667
32,58.19354839
33,57.9375
34,57.72727273
35,57.58823529
36,57.54285714
37,57.61111111
38,57.78378378
39,58.07894737
40,58.30769231
41,58.425
42,58.43902439
43,58.47619048
44,58.44186047
45,58.27272727
46,58.08888889
47,57.91304348
48,57.85106383
49,57.79166667
50,58
51,58.06
52,58.25490196
53,58.36538462
54,58.41509434
55,58.46296296
56,58.47272727
57,58.33928571
58,58.19298246
59,58.15517241
60,57.96610169
61,58.06666667
62,58.06557377
63,58.17741935
64,58.36507937
65,58.375
66,58.50769231
67,58.54545455
68,58.47761194
69,58.51470588
70,58.31884058
71,58.18571429
72,58.1971831
73,58.05555556
74,58.09589041
75,58.13513514
76,58.25333333
77,58.30263158
78,58.37662338
79,58.47435897
80,58.44303797
81,58.4375
82,58.38271605
83,58.25609756
84,58.20481928
85,58.0952381
86,58.14117647
87,58.18604651
88,58.26436782
89,58.38636364
90,58.42696629
91,58.5
92,58.52747253
93,58.51086957
94,58.51612903
95,58.37234043
96,58.25263158
97,58.28125
98,58.19587629
99,58.2244898
100,58.3030303
101,58.33
102,58.41584158
103,58.47058824
104,58.51456311
105,58.54807692
106,58.47619048
107,58.40566038
108,58.36448598
109,58.25925926
110,58.27522936
111,58.25454545
112,58.2972973
113,58.33928571
114,58.38938053
115,58.48245614
116,58.50434783
117,58.55172414
118,58.5042735
119,58.44067797
120,58.42016807
121,58.33333333
122,58.33057851
123,58.31147541
124,58.33333333
125,58.37096774
126,58.448
127,58.5
128,58.51181102
129,58.546875
130,58.52713178
131,58.51538462
132,58.46564885
133,58.38636364
134,58.36090226
135,58.32089552
136,58.34074074
137,58.38970588
138,58.45985401
139,58.53623188
140,58.54676259
141,58.57142857
142,58.60283688
143,58.57042254
144,58.51748252
145,58.43055556
146,58.39310345
147,58.34931507
148,58.3537415
149,58.41891892
150,58.42281879
151,58.48666667
152,58.51655629
153,58.57236842
154,58.60130719
155,58.57792208
156,58.53548387
157,58.48076923
158,58.42675159
159,58.40506329
160,58.40880503
161,58.41875
162,58.44099379
163,58.47530864
164,58.52760736
165,58.56707317
166,58.57575758
167,58.59036145
168,58.56886228
169,58.51190476
170,58.47928994
171,58.43529412
172,58.42105263
173,58.40697674
174,58.43352601
175,58.48850575
176,58.51428571
177,58.55113636
178,58.57062147
179,58.58426966
180,58.58659218
181,58.55555556
182,58.50828729
183,58.45604396
184,58.43169399
185,58.42391304
186,58.43243243
187,58.46774194
188,58.5026738
189,58.52659574
190,58.56613757
191,58.57894737
192,58.60209424
193,58.57291667
194,58.52849741
195,58.48969072
196,58.44615385
197,58.45408163
198,58.44162437
199,58.46464646
200,58.49748744
201,58.525
202,58.57711443
203,58.5990099
204,58.61576355
205,58.60294118
206,58.55121951
207,58.52912621
208,58.49758454
209,58.47115385
210,58.46411483
211,58.46190476
212,58.492891
213,58.53773585
214,58.56807512
215,58.57009346
216,58.57674419
217,58.5787037
218,58.57603687
219,58.55045872
220,58.50228311
221,58.47272727
222,58.46153846
223,58.47747748
224,58.50672646
225,58.54464286
226,58.57333333
227,58.58849558
228,58.60352423
229,58.60087719
230,58.61135371
231,58.56521739
232,58.52813853
233,58.50862069
234,58.48497854
235,58.49145299
236,58.50212766
237,58.53813559
238,58.57383966
239,58.58403361
240,58.60669456
241,58.62083333
242,58.61825726
243,58.59504132
244,58.56378601
245,58.52459016
246,58.51428571
247,58.5
248,58.51417004
249,58.53629032
250,58.562249
251,58.592
252,58.60956175
253,58.63492063
254,58.63636364
255,58.61811024
256,58.58823529
257,58.5546875
258,58.53307393
259,58.52325581
260,58.52123552
261,58.53846154
262,58.56321839
263,58.57633588
264,58.61977186
265,58.62121212
266,58.63018868
267,58.62781955
268,58.59925094
269,58.58208955
270,58.53903346
271,58.53333333
272,58.5202952
273,58.53308824
274,58.56410256
275,58.58394161
